Experiment Id
Time and Date
FrameId	Timestamp	HeadX	HeadY	HeadZ	ShoulderCenterX	ShoulderCenterY	ShoulderCenterZ	SpineX	SpineY	SpineZ	HipCenterX	HipCenterY	HipCenterZ	ShoulderLeftX	ShoulderLeftY	ShoulderLeftZ	ElbowLeftX	ElbowLeftY	ElbowLeftZ	WristLeftX	WristLeftY	WristLeftZ	HandLeftX	HandLeftY	HandLeftZ	ShoulderRightX	ShoulderRightY	ShoulderRightZ	ElbowRightX	ElbowRightY	ElbowRightZ	WristRightX	WristRightY	WristRightZ	HandRightX	HandRightY	HandRightZ	HipLeftX	HipLeftY	HipLeftZ	KneeLeftX	KneeLeftY	KneeLeftZ	AnkleLeftX	AnkleLeftY	AnkleLeftZ	FootLeftX	FootLeftY	FootLeftZ	HipRightX	HipRightY	HipRightZ	KneeRightX	KneeRightY	KneeRightZ	AnkleRightX	AnkleRightY	AnkleRightZ	FootRightX	FootRightY	FootRightZ	AngleWristElbowShoulderRight	AngleShoulderElbowRightToBody	AngleShoulderElbowRightToY	AngleElbowWristRightToY	LinearWristRight5IncFrames	LinearWristRight10IncFrames	LinearWristRight20IncFrames	LinearWristRight5GapFrames	LinearWristRight10GapFrames	LinearWristRight20GapFrames	LinearElbowRight5IncFrames	LinearElbowRight10IncFrames	LinearElbowRight20IncFrames	LinearElbowRight5GapFrames	LinearElbowRight10GapFrames	LinearElbowRight20GapFrames	Marker
469	15594	-0.05254348	0.3844632	1.194542	-0.05361804	0.2177411	1.232548	-0.0610408	-0.08523064	1.22907	-0.06007574	-0.136149	1.178888	-0.222715	0.1214557	1.235611	-0.3337299	-0.08200106	1.265355	-0.2949802	-0.2631107	1.201906	-0.3108629	-0.3243356	1.176347	0.1091221	0.1205888	1.250575	0.210201	-0.06331052	1.261694	0.3307897	-0.04521402	1.10707	0.3869976	-0.01620286	1.053163	-0.1340849	-0.20828	1.166816	-0.356173	-0.5337372	1.210821	-0.5302767	-0.7888761	1.231163	-0.5615324	-0.8246371	1.154869	0.01146694	-0.2106845	1.163918	0.1997887	-0.5389618	1.275004	0.3474216	-0.7963114	1.347934	0.388612	-0.8449548	1.28458	99.93814680148573	29.992789649929783	28.940756506123414	95.27277673305012	0.347243887195986	0.3139732169318564	0.1912943426186504	0.34400786544401946	0.29874059808519876	0.16758628800325734	0.12940407878764887	0.11986051743704394	0.09570799756599412	0.1252866442569237	0.09473416083429231	0.054802862348421785	false
470	15627	-0.0525361	0.3843535	1.194683	-0.05359021	0.2176559	1.232631	-0.06096713	-0.08530629	1.229121	-0.06004196	-0.136215	1.178933	-0.2226781	0.1214244	1.235771	-0.3337539	-0.08189247	1.265613	-0.3007367	-0.2602607	1.205602	-0.2992087	-0.322945	1.178715	0.1089228	0.1205299	1.250428	0.2069572	-0.05883586	1.260662	0.3218388	-0.0472507	1.100744	0.3701109	-0.01717088	1.049779	-0.1340357	-0.2083109	1.166878	-0.3608968	-0.5304428	1.211224	-0.5387366	-0.782967	1.231833	-0.5707883	-0.8181429	1.15559	0.01147502	-0.210709	1.16393	0.1997441	-0.5390837	1.27495	0.3473311	-0.7965017	1.347825	0.388461	-0.8451957	1.284462	100.7759358728302	29.832573373070367	28.79017855244197	93.3671906736291	0.3633733890785865	0.32191502582749115	0.20960052805953588	0.36031567235209105	0.31387986359900927	0.18575726904083734	0.1321118255659003	0.11889864916980408	0.10471331360099134	0.12243817368068814	0.10493215896948853	0.06298035681597496	false
471	15662	-0.05244569	0.3842966	1.194808	-0.05334935	0.2175823	1.232791	-0.06080836	-0.08540815	1.22922	-0.05992462	-0.1363104	1.179021	-0.2225494	0.1214094	1.235901	-0.3335369	-0.08185388	1.265796	-0.3014377	-0.2604746	1.206096	-0.2980762	-0.3230932	1.179192	0.1088877	0.1205136	1.250395	0.2059007	-0.0581223	1.259824	0.3080405	-0.05136009	1.090553	0.3514129	-0.01756198	1.047249	-0.1338933	-0.2083647	1.167001	-0.3618153	-0.5297647	1.211491	-0.5404812	-0.7817072	1.232211	-0.5727387	-0.816749	1.155986	0.01151193	-0.2107453	1.163962	0.1392026	-0.5794367	1.230696	0.2392981	-0.8684505	1.268852	0.2646665	-0.9147987	1.19614	100.16576269805093	29.64741055508451	28.618462353329406	91.95900605934389	0.3987340728855306	0.349545527006785	0.23624774859458106	0.3964109836432762	0.3444701525930704	0.21194507907013496	0.09542966279436532	0.113781912721296	0.10620901663214496	0.08973170810822387	0.10462572082082246	0.06516662090292136	false
472	15695	-0.05239313	0.3842644	1.195037	-0.05322016	0.2175549	1.232941	-0.06071653	-0.08540705	1.229324	-0.05987171	-0.1362961	1.179117	-0.2225131	0.1214679	1.236123	-0.3334414	-0.08169129	1.266051	-0.3018716	-0.2604106	1.206367	-0.2977376	-0.3230164	1.179507	0.1088816	0.1206442	1.250432	0.2045653	-0.05722772	1.258263	0.3029792	-0.05280462	1.086552	0.3379382	-0.01631371	1.044084	-0.1338461	-0.208338	1.167117	-0.3624667	-0.5292564	1.211765	-0.5416746	-0.7808135	1.232606	-0.5740934	-0.8157639	1.1564	0.01153693	-0.2107371	1.164012	0.2039524	-0.5347288	1.280346	0.3547804	-0.7886949	1.357381	0.3974966	-0.8378917	1.295455	100.49021737815758	29.364244522420474	28.35726930689427	91.28026690821221	0.3629044224231398	0.34689670835035014	0.24612120346010669	0.36245384307930906	0.34415069541677573	0.2217130907483948	0.09635693325427791	0.11556523819745738	0.10939065714711474	0.09175060708584935	0.10748061504632299	0.06841476660183923	false
473	15730	-0.05232229	0.3845771	1.195414	-0.05311555	0.2175673	1.233032	-0.06061351	-0.08538809	1.229405	-0.05982224	-0.1362729	1.179194	-0.222491	0.1216663	1.236491	-0.3332838	-0.08170167	1.266206	-0.2974136	-0.2628318	1.202954	-0.3074863	-0.324903	1.176442	0.1087229	0.1209741	1.25049	0.2027928	-0.05511057	1.256891	0.2982796	-0.05540807	1.083355	0.3205395	-0.01670987	1.044445	-0.1337747	-0.208289	1.167219	-0.3635401	-0.5283699	1.212209	-0.5436397	-0.7792625	1.233318	-0.5763259	-0.8140777	1.157158	0.01155087	-0.2107033	1.16407	0.1285373	-0.583928	1.226292	0.2202361	-0.876477	1.260909	0.2433983	-0.9227816	1.187422	101.55387472332389	29.158230388490153	28.167553961337966	89.91394295334933	0.30625473270090564	0.3288566311703988	0.25395230172956684	0.30523355280298253	0.3253772700255042	0.22906429105112472	0.09170417168238722	0.11015687285446878	0.11293124904259301	0.08859894921520423	0.1008432482332193	0.07257066434019997	false
474	15763	-0.05239305	0.3844464	1.195784	-0.05308814	0.217527	1.233164	-0.06054831	-0.08543218	1.229462	-0.05982475	-0.1363032	1.17924	-0.2224779	0.1218279	1.236881	-0.333247	-0.08148901	1.266569	-0.2970163	-0.2648531	1.202293	-0.3090063	-0.3266195	1.175889	0.1085021	0.1209602	1.250361	0.2018413	-0.05432939	1.255648	0.2918004	-0.05424673	1.078971	0.3088113	-0.01591014	1.041168	-0.1337643	-0.2082852	1.167278	-0.3641989	-0.5279239	1.212229	-0.544817	-0.7784616	1.233306	-0.5776779	-0.8131117	1.157141	0.01152916	-0.2107167	1.164089	0.1999322	-0.5392215	1.274973	0.3476053	-0.7967084	1.347729	0.3885826	-0.8455753	1.28437	100.90035842245344	29.041293627389773	28.07275011122858	90.02388805762446	0.28243433441996935	0.31692883291508495	0.26375343008540436	0.2775979673037488	0.31270222707057466	0.23890450690878554	0.06322774653382444	0.1039952665226887	0.1133674347086013	0.06222730330616182	0.09422387626148099	0.07460165697886482	false
475	15798	-0.05230578	0.384387	1.195994	-0.05295219	0.217509	1.233334	-0.0604011	-0.08539144	1.22956	-0.05972373	-0.1362372	1.179328	-0.2224464	0.1220881	1.237224	-0.3330211	-0.08137323	1.266812	-0.2958724	-0.2660994	1.201685	-0.3117516	-0.3273219	1.176056	0.1084899	0.1210849	1.250377	0.201002	-0.05475159	1.2541	0.2762565	-0.0874326	1.073342	0.2961087	-0.01492319	1.039327	-0.1336584	-0.2082034	1.167363	-0.3651507	-0.5270872	1.212487	-0.546592	-0.7770251	1.233698	-0.579688	-0.8115188	1.157558	0.01159821	-0.210659	1.164138	0.1999308	-0.5392612	1.274976	0.3475439	-0.7968163	1.347693	0.3884676	-0.8457434	1.284338	107.76416935451252	28.710129468514673	27.769119118559548	80.5239893019073	0.42535005723044017	0.40787280331531983	0.32081750737145526	0.37548031197235227	0.36272583343731585	0.27011334195698394	0.06532441578082991	0.09150731599727709	0.1152310848655876	0.06068877455466941	0.08119736905770607	0.07625731998411826	false
476	15830	-0.0522569	0.3848867	1.196363	-0.05296089	0.2175094	1.233377	-0.06034721	-0.08536275	1.229628	-0.05971206	-0.1362023	1.1794	-0.2224993	0.1222582	1.237526	-0.3329983	-0.0812793	1.267151	-0.3023354	-0.2601234	1.207371	-0.2981734	-0.3223033	1.179499	0.1082732	0.121392	1.250358	0.2001604	-0.05424083	1.252679	0.2747532	-0.09125964	1.072527	0.2838824	-0.0138616	1.037	-0.1336152	-0.2081457	1.167477	-0.365977	-0.5264091	1.212754	-0.5480941	-0.775853	1.234084	-0.5813858	-0.8102125	1.157962	0.0115905	-0.2106019	1.164195	0.1998284	-0.5393672	1.274847	0.3473628	-0.7970421	1.347414	0.388181	-0.8460085	1.284014	109.19895479375374	28.546125923439575	27.625072431446807	79.25002623330656	0.41057665734776905	0.3822406934924629	0.32355443189652666	0.36830507604031065	0.3369808206667637	0.27077449420492294	0.062016457666628666	0.07736512363353708	0.11534081595494748	0.05714070035340667	0.07032868518508079	0.07736434626416779	false
477	15862	-0.05223252	0.3849758	1.196653	-0.05282009	0.2175283	1.233504	-0.06025224	-0.08536215	1.229707	-0.0596513	-0.1361965	1.179469	-0.2224522	0.1222865	1.237675	-0.3328156	-0.08129576	1.26737	-0.2977813	-0.2613463	1.204705	-0.3064325	-0.3231659	1.177032	0.1082788	0.1213917	1.250348	0.1993088	-0.05414693	1.251341	0.2706326	-0.09615317	1.070945	0.2725919	-0.01461448	1.037881	-0.1335556	-0.2081341	1.167561	-0.3661293	-0.5262956	1.212769	-0.5484067	-0.7756516	1.234043	-0.5817472	-0.8099499	1.157908	0.01161931	-0.2105944	1.164226	0.1996558	-0.5394986	1.274919	0.3470277	-0.7972742	1.347515	0.3878005	-0.8463126	1.284133	110.41028389347564	28.304929971427885	27.411533045684113	77.78154445360241	0.4224704148462885	0.36761394255945934	0.32548117378832636	0.38469096357291804	0.3270250042648269	0.28168170198458287	0.05210428618632542	0.07592164460753303	0.1056629846555757	0.05017723297471713	0.06889199276968101	0.07647260510220667	false
478	15898	-0.05235155	0.3851058	1.196968	-0.05279959	0.2175459	1.233608	-0.06021791	-0.08538435	1.229772	-0.05966046	-0.1362191	1.179528	-0.2224236	0.1224147	1.237893	-0.3326945	-0.0810293	1.267743	-0.3143721	-0.263391	1.215558	-0.3018136	-0.2886914	1.192745	0.1082497	0.1212642	1.250229	0.1981145	-0.05636987	1.249172	0.2496886	-0.01684949	1.035624	0.2602408	-0.01645778	1.039334	-0.1335588	-0.2081407	1.167654	-0.3417765	-0.5438082	1.20595	-0.5049565	-0.8068705	1.221804	-0.5338956	-0.8429244	1.144704	0.01159293	-0.2106147	1.164254	0.136754	-0.5804534	1.230426	0.2348425	-0.8702954	1.268126	0.2593256	-0.9169695	1.195298	87.21413522600228	27.678757799311185	26.836374040158706	100.19806588578476	1.0160138953114513	0.6142146758704485	0.4554540030237456	0.5264431295085216	0.3675751846858621	0.32393122642353817	0.06263566115519276	0.07459556276089037	0.10533240329056626	0.05737331024215675	0.06163323741536767	0.07646794617703019	false
479	15930	-0.0523232	0.3851501	1.197111	-0.05269342	0.2175311	1.233714	-0.06013504	-0.08539139	1.229832	-0.05962167	-0.1362164	1.179579	-0.222406	0.1224456	1.23806	-0.3324471	-0.08103283	1.267967	-0.3072157	-0.2614171	1.210908	-0.2968342	-0.3230051	1.183432	0.1080889	0.1214766	1.250176	0.1971838	-0.05574127	1.248092	0.2461613	-0.01456563	1.028846	0.250549	-0.01649383	1.035567	-0.1334884	-0.208118	1.167731	-0.3523175	-0.5363142	1.210045	-0.5238061	-0.79351	1.229046	-0.554858	-0.8289896	1.152511	0.0115962	-0.2105937	1.164279	0.1367713	-0.5804328	1.230375	0.2348665	-0.8702624	1.268013	0.2592945	-0.916943	1.195179	86.86647398589201	27.51704960395517	26.69689494788571	100.38634443934596	0.8186452939674275	0.6057684904526691	0.4551143052775994	0.685813646625928	0.36100119967874356	0.32492260304427223	0.062144994625938095	0.061428741227081904	0.0944839953290037	0.05444760886411166	0.05353260802207316	0.07498588915411365	false
480	15963	-0.05243009	0.3847481	1.197464	-0.05246557	0.2174551	1.233884	-0.05999885	-0.08544612	1.229911	-0.05953618	-0.1362512	1.179645	-0.2223527	0.1224782	1.238218	-0.3324488	-0.08104834	1.268268	-0.3110911	-0.2624961	1.213553	-0.3017009	-0.2884554	1.193247	0.1080629	0.1214417	1.250107	0.1955355	-0.05463491	1.246125	0.2402892	-0.01394391	1.023574	0.23998	-0.0195286	1.037321	-0.1334055	-0.208127	1.167813	-0.3554613	-0.5339944	1.21089	-0.5294703	-0.789353	1.230486	-0.5611392	-0.8245258	1.154073	0.0116305	-0.2106069	1.164297	0.1997756	-0.539001	1.275949	0.3472112	-0.7963395	1.349283	0.3880761	-0.8456852	1.286242	87.01228846312766	27.2002555887649	26.441234569904324	100.16237639804348	0.8404918375711586	0.5774907801455579	0.453511142993201	0.735224771370895	0.34004739291581243	0.3268476670709242	0.0696923197267912	0.06605282433511007	0.0896057625328421	0.06038484145673197	0.05823550323907618	0.07510254423677122	false
481	15998	-0.05244252	0.3847964	1.197549	-0.05236227	0.2174619	1.233975	-0.05988559	-0.08543722	1.229964	-0.05946456	-0.1362345	1.179689	-0.2223273	0.1225855	1.238421	-0.332283	-0.08117596	1.26855	-0.3116496	-0.2627761	1.214146	-0.3016879	-0.2884007	1.193362	0.1080157	0.1214544	1.250035	0.1942481	-0.05469044	1.244687	0.2314288	-0.01263299	1.01203	0.2318347	-0.02024675	1.032328	-0.1333153	-0.2080862	1.16788	-0.3586147	-0.5314563	1.212382	-0.5351575	-0.7848464	1.233094	-0.5675398	-0.8198096	1.156892	0.0116711	-0.2105839	1.16431	0.1382261	-0.5798334	1.230789	0.2373935	-0.8691742	1.268722	0.2619881	-0.915868	1.195971	86.38849386636994	26.846377962818757	26.127697480569847	100.12099114922046	0.8809311468094555	0.600080958916324	0.46116297223047437	0.8049215916740595	0.36582707821347826	0.3359402440795673	0.07067034189902446	0.06459467906834415	0.08796754935582876	0.061598956351194785	0.05689506529887023	0.07498707822664091	false
482	16031	-0.05243097	0.3844253	1.197728	-0.05226563	0.2173841	1.234141	-0.05979995	-0.085502	1.230033	-0.05943415	-0.1362784	1.179743	-0.2223029	0.1225865	1.238536	-0.3323573	-0.08117331	1.268811	-0.3120319	-0.2627927	1.214369	-0.3020256	-0.2879166	1.193925	0.1078641	0.1213596	1.249788	0.1916718	-0.05115296	1.242712	0.2195463	-0.02491319	1.047037	0.2225904	-0.02204759	1.026979	-0.1332718	-0.2081176	1.167971	-0.3596622	-0.530654	1.212826	-0.5370523	-0.7833801	1.233813	-0.5697091	-0.8182056	1.157671	0.01167228	-0.2105874	1.164314	0.1989284	-0.5399378	1.274696	0.3456545	-0.798003	1.347027	0.3860798	-0.8473218	1.2837	88.7931056742098	26.664347479686427	25.99084762255981	97.5622793047347	0.5222334628434361	0.712716506230798	0.5115446928615708	0.2498049525726209	0.3053564145681736	0.3058864495548774	0.08334487466975318	0.07073140219795078	0.09272714579632545	0.07902113747826464	0.061293957687834695	0.07944086822149429	false
483	16066	-0.05243381	0.3844316	1.197781	-0.05222833	0.2173607	1.234205	-0.05970087	-0.08548227	1.230082	-0.05935053	-0.1362427	1.17979	-0.2222599	0.1226308	1.238663	-0.3322139	-0.08116496	1.269057	-0.3122125	-0.2627614	1.214393	-0.3019978	-0.2878782	1.194051	0.1078456	0.1214627	1.249743	0.1902132	-0.05121717	1.241629	0.207572	-0.008640114	0.9964563	0.2118892	-0.02354945	1.02856	-0.1331666	-0.2080806	1.168031	-0.3613046	-0.5292592	1.213557	-0.5400565	-0.7809108	1.235067	-0.5730915	-0.8155916	1.159027	0.01175485	-0.2105156	1.164333	0.1988789	-0.5399386	1.274711	0.3454954	-0.7980499	1.347033	0.3858716	-0.8474191	1.28372	85.27697198434288	26.246051513295846	25.608623280435378	99.8276957358272	0.8525638542619888	0.8616682089296152	0.5780679223381137	0.3730006157725313	0.4172413774048753	0.35206849233930004	0.08341605160336255	0.07049015868403631	0.08829410284930599	0.07740768939090063	0.060983007168657836	0.07516600213082401	false
484	16098	-0.05254469	0.3846328	1.197914	-0.05225008	0.217382	1.23426	-0.05966945	-0.08542447	1.230145	-0.05934578	-0.1361738	1.179853	-0.2222618	0.1226637	1.238803	-0.332107	-0.0810733	1.269179	-0.3123655	-0.2626829	1.21448	-0.3021125	-0.2877839	1.194252	0.1078478	0.1219678	1.249743	0.1878159	-0.05190021	1.239769	0.2011475	-0.02746758	1.042237	0.2027429	-0.02454374	1.020035	-0.1331541	-0.2080175	1.168131	-0.3621675	-0.528538	1.213853	-0.5415981	-0.7796639	1.235516	-0.5748216	-0.8142284	1.159509	0.01175574	-0.2104374	1.164355	0.1988378	-0.539899	1.274694	0.3454154	-0.7980303	1.346984	0.3857411	-0.8474374	1.283673	88.18352303959729	25.44246609633409	24.867690100801973	97.03522863110346	1.169991683633786	0.9130866477701141	0.6389892725799013	0.33646837644704597	0.3367274949932792	0.2996828562372889	0.08637124530365249	0.07552632564889449	0.08769067404179166	0.07679075456252915	0.06560666989418429	0.07419967119360524	false
485	16134	-0.05254496	0.3846502	1.197981	-0.05224959	0.2173766	1.2343	-0.05962693	-0.08541496	1.23017	-0.05932737	-0.136157	1.179876	-0.222279	0.1226938	1.238926	-0.3321385	-0.08102398	1.269416	-0.3125281	-0.2625901	1.214486	-0.3022079	-0.2876615	1.194418	0.1078428	0.1219234	1.249653	0.1831807	-0.06122858	1.23445	0.1954448	-0.02932205	1.037986	0.1969716	-0.02534967	1.015021	-0.133135	-0.2080123	1.16817	-0.3625445	-0.5282099	1.214038	-0.5422776	-0.7790719	1.235812	-0.5756117	-0.8135754	1.159833	0.0117792	-0.2104059	1.164352	0.198743	-0.539952	1.274609	0.3452216	-0.7981383	1.346831	0.3854837	-0.8475793	1.283514	87.20279178220146	23.19188598950843	22.764513571774298	99.20691118798841	1.108001306598915	0.9114633536419401	0.6346515772724131	0.3485547672958915	0.34997229879260294	0.2949728260568198	0.15753811844165527	0.10731957263413988	0.09717931750782023	0.12082804043652712	0.08511002579095488	0.07401974973536636	false
486	16166	-0.0525757	0.3848766	1.198087	-0.05226254	0.2173884	1.234319	-0.05962298	-0.0854341	1.23019	-0.05936237	-0.1361875	1.179897	-0.2222971	0.1227146	1.23904	-0.3321154	-0.08088131	1.269633	-0.3128674	-0.2624925	1.214628	-0.302212	-0.2876174	1.194484	0.1077936	0.1218019	1.249506	0.1868778	-0.109981	1.214774	0.1799726	-0.0194995	0.9657004	0.1903279	-0.02687521	1.012503	-0.1331994	-0.2080353	1.168235	-0.3398876	-0.5447187	1.205756	-0.5018145	-0.8084884	1.22099	-0.5308081	-0.8442976	1.143839	0.01174177	-0.2104447	1.164342	0.1349188	-0.5810061	1.230055	0.2314201	-0.871317	1.267376	0.255151	-0.9182431	1.194506	78.68308401146042	20.423808306985144	20.438125616642285	109.95761066364697	1.3800435952513168	1.1350903255746312	0.7332228189717581	0.6712201804373863	0.5218918364182182	0.3642783479302312	0.5135334746225714	0.27545857025998477	0.17065682692380904	0.48371292432035135	0.2233239800287634	0.11302602685308819	false
487	16202	-0.05251804	0.385209	1.197997	-0.052289	0.2174425	1.234359	-0.05955966	-0.08537669	1.230232	-0.05932508	-0.1361253	1.179939	-0.2223139	0.1227521	1.239148	-0.3319743	-0.08086895	1.269784	-0.3130253	-0.2625351	1.214816	-0.3020207	-0.2877177	1.194511	0.107653	0.1222895	1.249416	0.1810811	-0.09438308	1.212909	0.1792192	-0.01612341	0.959413	0.1854094	-0.02757578	1.009721	-0.1331259	-0.2079663	1.168323	-0.3530277	-0.5353895	1.210995	-0.5253012	-0.7918964	1.230263	-0.5569074	-0.8270165	1.153818	0.01178311	-0.2103397	1.164351	0.1977566	-0.5405	1.274658	0.3434503	-0.7991513	1.346912	0.3834617	-0.8488552	1.283628	82.6726086620124	20.619670049127944	20.72983940873514	107.15614714996632	1.0221726844503312	0.8649311727758966	0.722699659920771	0.34738947529092973	0.3414495875334545	0.353046148260801	0.6195116731397124	0.3195930637247134	0.19259422298200599	0.38709792152747646	0.18167147060725147	0.10291921587936294	false
488	16234	-0.05248791	0.3852502	1.197979	-0.05230371	0.2174226	1.234397	-0.05953062	-0.08537813	1.230255	-0.05933026	-0.1361202	1.17996	-0.2223642	0.1227856	1.239252	-0.3319647	-0.08076031	1.269907	-0.3131134	-0.2624453	1.214911	-0.3018453	-0.2878612	1.19458	0.1075382	0.1223	1.249253	0.1811341	-0.09560596	1.211175	0.1769596	-0.01640046	0.9579955	0.1755681	0.01000138	0.8776044	-0.1331285	-0.2079558	1.168373	-0.3564728	-0.5328015	1.212651	-0.5314376	-0.7872812	1.233175	-0.5638022	-0.8222086	1.156955	0.01177471	-0.21033	1.164353	0.1343697	-0.5813707	1.228992	0.2304088	-0.8720387	1.265468	0.2538293	-0.9188318	1.192401	82.63762356798328	20.680764421757125	20.820303988278056	107.3697215450947	0.674861155668386	0.847519515454718	0.7067845334716368	0.6495675786540245	0.3258411770632745	0.33772101941314103	0.6122493441555839	0.3214495697671182	0.1905560017121395	0.38716261335720403	0.18636113234443052	0.10411515045471557	false
489	16266	-0.05249432	0.3852832	1.197973	-0.05233103	0.2174538	1.234437	-0.05950908	-0.0853668	1.230271	-0.05934074	-0.1361072	1.179971	-0.222407	0.1227643	1.239323	-0.3319476	-0.08070906	1.270013	-0.3131996	-0.2623868	1.214915	-0.3018808	-0.2877664	1.194665	0.1075054	0.1222209	1.249061	0.1612522	-0.07968536	1.175656	0.1740606	-0.01315133	0.9461812	0.1783301	0.00902668	0.8736917	-0.133151	-0.2079474	1.168407	-0.340591	-0.5439423	1.207909	-0.5030903	-0.8071458	1.224691	-0.5325872	-0.8431205	1.1478	0.01176708	-0.2103114	1.164341	0.2013801	-0.536876	1.278745	0.3499145	-0.7926922	1.354201	0.3911963	-0.8427974	1.292058	94.437097322532	23.168949538110795	24.256121412705703	106.14519446218432	0.735013377148868	0.8657465706067203	0.7101486725160683	0.7245410146657506	0.3361884899081594	0.3388777598298828	0.8733148731656282	0.4575367485642846	0.25045568653338884	0.49551745709714057	0.2715261099807404	0.1545233344767013	false
490	16298	-0.05250515	0.385251	1.198017	-0.05233717	0.2174876	1.234493	-0.059476	-0.08538019	1.230283	-0.05934006	-0.1361209	1.17998	-0.2224513	0.1226483	1.239375	-0.3319356	-0.08071791	1.270037	-0.3132744	-0.2623717	1.214926	-0.3018824	-0.2876958	1.194812	0.1074062	0.1222146	1.248887	0.1191487	-0.04952784	1.15068	0.1714501	-0.01335586	0.9462986	0.188884	-0.001298539	0.8821736	-0.13315	-0.2079666	1.168428	-0.2641615	-0.5838168	1.168264	-0.3667857	-0.8782283	1.153973	-0.3820077	-0.9132639	1.072633	0.0117666	-0.2103136	1.164338	0.1373946	-0.5800423	1.230344	0.2358017	-0.8696587	1.267885	0.2597305	-0.9165581	1.195062	109.94930259458987	28.075093848723768	29.937654207309883	99.72920391650243	0.1899261443566227	0.8344369135455872	0.6898853243714187	0.1671492946575682	0.2966214186595975	0.3180246328748104	0.9096376662341427	0.6473347026789162	0.3396433936754609	0.8418932398578749	0.4014403009182483	0.21963212267263682	false
491	16330	-0.05249756	0.3852575	1.198021	-0.05231244	0.2175144	1.234522	-0.05945889	-0.08537752	1.230291	-0.05934228	-0.1361176	1.179986	-0.2224698	0.1226288	1.239404	-0.3318233	-0.08070881	1.270099	-0.3133978	-0.2623466	1.214942	-0.3018543	-0.2877541	1.194871	0.1073136	0.1223312	1.248811	0.1192535	-0.04944032	1.150774	0.1694352	-0.01353997	0.946421	0.1861625	-0.001573186	0.8823054	-0.1331616	-0.2079599	1.168457	-0.3222314	-0.5553457	1.202644	-0.4703274	-0.8274487	1.215259	-0.4966226	-0.8643495	1.137663	0.0117552	-0.210295	1.164325	0.1374506	-0.5799721	1.230407	0.2359062	-0.8695356	1.268004	0.2598254	-0.9164571	1.1952	110.00093297291015	28.03723162956468	29.897091482061217	99.68197731344623	0.1556336199962308	0.7137228405525521	0.6837521220890289	0.12865574196675256	0.3778531898797422	0.31104817938185014	0.8085432441683656	0.6339965160360752	0.3369108123452215	0.7695713831213685	0.39146066618225817	0.21645743442155507	false
492	16366	-0.05249278	0.3852629	1.198027	-0.05226322	0.2175314	1.234582	-0.05941998	-0.08536979	1.230301	-0.05933079	-0.1361041	1.179991	-0.2225027	0.1226645	1.239475	-0.3317799	-0.08066344	1.270109	-0.3134515	-0.2622846	1.214966	-0.3018827	-0.2877531	1.194953	0.1072431	0.1223929	1.248716	0.1201962	-0.04931077	1.150764	0.1676268	-0.01411228	0.9464059	0.183437	-0.002379452	0.8822885	-0.1331569	-0.2079476	1.168467	-0.352554	-0.5356028	1.211733	-0.5243976	-0.7922401	1.231457	-0.5562037	-0.8273647	1.155118	0.01177041	-0.210259	1.164302	0.1373929	-0.5799519	1.230362	0.2357872	-0.8695153	1.267939	0.2596591	-0.9164541	1.195139	110.25332865083071	28.068459119042338	29.917739655250028	99.52435061444594	0.14497121045651382	0.5361114943295454	0.6758296502433715	0.11405371634919405	0.2142326394867544	0.30460383212826536	0.7751715847287567	0.628995784584475	0.33302943857100703	0.7386329135329719	0.3824259241991264	0.2116446593713477	false
493	16398	-0.05255252	0.3851361	1.198118	-0.05222993	0.2176043	1.234694	-0.05940758	-0.08537406	1.23031	-0.05933059	-0.136102	1.179993	-0.2225319	0.1226468	1.23951	-0.3317859	-0.08061294	1.270163	-0.3134952	-0.2621943	1.214962	-0.3015919	-0.2879291	1.194936	0.1072104	0.1224264	1.248688	0.1204663	-0.04931114	1.15094	0.1665782	-0.01440476	0.9463226	0.1819488	-0.002769304	0.8821188	-0.1331594	-0.2079483	1.168471	-0.3565193	-0.5328909	1.21179	-0.5314593	-0.7873924	1.231554	-0.5638565	-0.8220087	1.155239	0.01176752	-0.2102408	1.164289	0.1373206	-0.5799534	1.230304	0.2356563	-0.8695198	1.267843	0.2595046	-0.9164615	1.195045	110.31045781521365	28.01533584172886	29.872231275693288	99.44856358934025	0.05785448230741037	0.37336375089284435	0.6661586203483936	0.057484672012206965	0.3426246066308077	0.2940439614182326	0.44649564605663894	0.6197031399282049	0.3313065125129318	0.4283461917908423	0.3716818105229387	0.20898556739796595	false
