experimentId
2013.07.02 17:46:54
FrameId	Timestamp	HeadX	HeadY	HeadZ	ShoulderCenterX	ShoulderCenterY	ShoulderCenterZ	SpineX	SpineY	SpineZ	HipCenterX	HipCenterY	HipCenterZ	ShoulderLeftX	ShoulderLeftY	ShoulderLeftZ	ElbowLeftX	ElbowLeftY	ElbowLeftZ	WristLeftX	WristLeftY	WristLeftZ	HandLeftX	HandLeftY	HandLeftZ	ShoulderRightX	ShoulderRightY	ShoulderRightZ	ElbowRightX	ElbowRightY	ElbowRightZ	WristRightX	WristRightY	WristRightZ	HandRightX	HandRightY	HandRightZ	HipLeftX	HipLeftY	HipLeftZ	KneeLeftX	KneeLeftY	KneeLeftZ	AnkleLeftX	AnkleLeftY	AnkleLeftZ	FootLeftX	FootLeftY	FootLeftZ	HipRightX	HipRightY	HipRightZ	KneeRightX	KneeRightY	KneeRightZ	AnkleRightX	AnkleRightY	AnkleRightZ	FootRightX	FootRightY	FootRightZ	Marker1	Marker2	Marker3	Marker4	Marker5
131804	85847	-0.09600604	0.8332752	2.016999	-0.1087195	0.6342382	2.075686	-0.1032605	0.2731219	2.114351	-0.1019693	0.200822	2.125374	-0.278602	0.5394871	2.098457	-0.3436879	0.2513282	2.121638	-0.3700358	0.01227544	2.086666	-0.3617136	-0.09150703	2.076218	0.06370053	0.5252528	2.09358	0.1383357	0.2310334	2.126322	0.1648445	-0.007642552	2.108879	0.1524957	-0.09613629	2.096294	-0.176307	0.1219696	2.132273	-0.2041963	-0.4667678	2.253845	-0.2034785	-0.8689821	2.319513	-0.2160473	-0.9422852	2.298623	-0.0239947	0.124705	2.131021	0.01218166	-0.471532	2.232429	0.02229769	-0.8699855	2.312606	0.05076449	-0.941758	2.310148	0	0	0	0	0
131805	85879	-0.07833876	0.8293613	2.009531	-0.09725171	0.633869	2.074015	-0.09518116	0.2728277	2.115178	-0.09456793	0.2005716	2.126676	-0.2681586	0.5395489	2.093428	-0.33889	0.251514	2.119438	-0.3623037	0.01336055	2.08474	-0.3500928	-0.08530483	2.07332	0.07542497	0.5261871	2.09589	0.1432028	0.230889	2.134186	0.1688388	-0.007905453	2.121268	0.1575733	-0.09984741	2.106184	-0.1697957	0.1225906	2.131964	-0.2023394	-0.4661379	2.254056	-0.2035741	-0.8690368	2.319719	-0.2157014	-0.9421222	2.297818	-0.01702089	0.123577	2.135102	0.01484014	-0.469088	2.235821	0.02163373	-0.8696063	2.314896	0.01995022	-0.9166426	2.237145	0	0	0	0	0
131806	85915	-0.06603809	0.8255931	2.003382	-0.08733366	0.6324912	2.071708	-0.08902171	0.2717342	2.115495	-0.08910385	0.1995491	2.127453	-0.256009	0.5393767	2.087357	-0.3304962	0.2520198	2.116964	-0.351761	0.0137267	2.081489	-0.3443567	-0.08338202	2.072476	0.0824637	0.5257182	2.097414	0.1475415	0.2331505	2.138586	0.1703056	-0.005918756	2.127829	0.1617152	-0.09971902	2.113432	-0.1645388	0.1223291	2.131916	-0.2009952	-0.4659199	2.254465	-0.2020506	-0.872227	2.321698	-0.2171088	-0.9432226	2.295212	-0.01306584	0.1228227	2.137265	0.01652065	-0.4677246	2.237565	0.02125378	-0.8692841	2.316534	0.02136693	-0.9166082	2.238936	0	0	0	0	0
131807	85951	-0.0532863	0.8213822	1.996904	-0.07389751	0.630307	2.068829	-0.08189555	0.270888	2.115547	-0.08311493	0.1989167	2.127991	-0.245245	0.5403929	2.082606	-0.3227203	0.2511435	2.115329	-0.3433425	0.0128011	2.079706	-0.3307683	-0.0858181	2.071439	0.09320299	0.5228404	2.098895	0.1513774	0.2334307	2.143441	0.1715651	-0.005850837	2.134098	0.1661922	-0.1013109	2.121065	-0.1595412	0.1222853	2.131939	-0.1977673	-0.4654285	2.255328	-0.2028807	-0.8719707	2.321523	-0.2159649	-0.9433112	2.294906	-0.008498153	0.1222121	2.139123	0.01752899	-0.4664301	2.238669	0.02108885	-0.8692402	2.31723	0.02256772	-0.9168966	2.239845	0	0	0	0	0
131808	85983	-0.04281576	0.8200637	1.991716	-0.06709405	0.6311803	2.066536	-0.0757586	0.2709121	2.115602	-0.07725995	0.1988174	2.128604	-0.2374194	0.5413926	2.079421	-0.3137102	0.2519578	2.111366	-0.3270433	0.01285604	2.078569	-0.317595	-0.09002209	2.070444	0.1024311	0.5215538	2.099352	0.1558468	0.2372777	2.146458	0.1715341	-0.002321407	2.138189	0.167919	-0.1027347	2.124592	-0.1546509	0.1223016	2.13208	-0.1943557	-0.4654866	2.255566	-0.2029269	-0.8720413	2.321532	-0.2156294	-0.9433221	2.294564	-0.002455182	0.1219964	2.141526	0.0197965	-0.4633056	2.239683	0.02138001	-0.8684075	2.317735	0.02362151	-0.9163081	2.240516	0	0	0	0	0
131809	86015	-0.02711805	0.8159149	1.986362	-0.05547561	0.6289943	2.063402	-0.06867529	0.2700004	2.11554	-0.0710353	0.1981193	2.12909	-0.2266241	0.5423466	2.076239	-0.3035575	0.2496789	2.107038	-0.3085611	0.009957254	2.078576	-0.3052857	-0.1053108	2.070952	0.1104231	0.5205893	2.099576	0.158792	0.2399654	2.149004	0.1740993	0.0008319169	2.15125	0.1706731	-0.1131545	2.132517	-0.1487765	0.1224394	2.132158	-0.1921308	-0.4650117	2.255439	-0.2029011	-0.8720972	2.321621	-0.215253	-0.9434204	2.294594	0.002356327	0.1211645	2.14336	0.02071113	-0.4633614	2.240633	0.02180463	-0.8680624	2.318351	0.02479336	-0.9163074	2.241367	0	0	0	0	0
131810	86051	-0.01605719	0.815304	1.982648	-0.04949131	0.6299612	2.060837	-0.06299942	0.2700214	2.114951	-0.06553315	0.1979944	2.128989	-0.2155235	0.543672	2.072952	-0.2831565	0.2767811	2.096942	-0.2927093	0.01892779	2.081835	-0.2842677	-0.0963072	2.079652	0.1171996	0.5202551	2.099411	0.1625924	0.2460382	2.152297	0.175601	0.006814957	2.155208	0.1695785	-0.1080391	2.143921	-0.1425863	0.1232068	2.131805	-0.1894431	-0.4659134	2.255459	-0.2016216	-0.8753645	2.322677	-0.2159228	-0.9447356	2.291797	0.00675642	0.1212144	2.144288	0.0228972	-0.4628835	2.24195	0.0219931	-0.8680279	2.31875	0.02571279	-0.9164859	2.241928	0	0	0	0	0
131811	86083	-0.005838852	0.813408	1.980484	-0.04563791	0.6293994	2.058792	-0.05628059	0.2700381	2.113276	-0.05824858	0.1981763	2.127546	-0.2089635	0.5431377	2.071385	-0.2741187	0.2805173	2.094823	-0.275586	0.04045439	2.088291	-0.2778789	-0.0750756	2.089787	0.1246477	0.5208564	2.099134	0.1665666	0.2509884	2.153959	0.1814803	0.01222725	2.161194	0.1691611	-0.1026464	2.158559	-0.1346412	0.1239138	2.129813	-0.1871341	-0.4666218	2.254633	-0.2008747	-0.8762572	2.322962	-0.2164341	-0.9447986	2.290854	0.01430816	0.1213829	2.144001	0.02505488	-0.4620869	2.24241	0.02277846	-0.8665124	2.318571	0.02681841	-0.9150186	2.241792	0	0	0	0	0
131812	86119	6.018952E-005	0.8116838	1.975886	-0.03960731	0.6294855	2.056962	-0.05121286	0.2705534	2.11137	-0.05346626	0.1987599	2.125687	-0.2029177	0.5433136	2.069965	-0.2609259	0.2829852	2.092451	-0.2675096	0.04321794	2.090814	-0.2631831	-0.07176301	2.101532	0.1297471	0.5199747	2.098681	0.1699917	0.2558093	2.154351	0.1825102	0.01695006	2.162001	0.1699781	-0.09790546	2.159684	-0.1295607	0.1254631	2.127391	-0.1835487	-0.4658818	2.252769	-0.2006517	-0.8763315	2.322771	-0.2161849	-0.9449568	2.290823	0.01820086	0.1214976	2.14273	0.02852912	-0.4611306	2.243049	0.02311594	-0.8661335	2.319026	0.0273688	-0.9146589	2.242266	0	0	0	0	0
131813	86151	0.007639088	0.8091605	1.972467	-0.03551337	0.6289043	2.055214	-0.04665981	0.2711839	2.109477	-0.04882995	0.1996518	2.123777	-0.1968719	0.5441908	2.068302	-0.2525428	0.2851196	2.091514	-0.255211	0.04565437	2.095663	-0.2499625	-0.03695608	2.116704	0.1376707	0.5188178	2.097729	0.1716652	0.2577595	2.154114	0.1833221	0.01882142	2.161351	0.1873728	-0.06530982	2.175502	-0.1252286	0.1267779	2.125247	-0.1815156	-0.4659817	2.251019	-0.2003474	-0.8766307	2.322668	-0.2155757	-0.9451104	2.29026	0.02302544	0.1217149	2.14125	0.03197123	-0.4603746	2.243066	0.02314407	-0.8657646	2.319475	0.02746884	-0.9142925	2.242718	0	0	0	0	0
131814	86187	0.01117879	0.8092598	1.971614	-0.03159181	0.6283903	2.053605	-0.0426459	0.2708675	2.107758	-0.04483295	0.1993732	2.122057	-0.1913884	0.5440929	2.06663	-0.2467178	0.2850816	2.090348	-0.2527015	0.0458777	2.09692	-0.2514082	-0.03733628	2.116096	0.1411612	0.5187797	2.096572	0.1735437	0.2587364	2.153573	0.185728	0.01975012	2.159938	0.1874629	-0.06440427	2.174394	-0.1211022	0.1270331	2.12341	-0.1791936	-0.4661521	2.248948	-0.1995074	-0.8769897	2.322109	-0.2149705	-0.9453952	2.28965	0.02688432	0.1213829	2.139598	0.03586397	-0.4572281	2.242588	0.02320104	-0.8655483	2.320006	0.02768805	-0.914076	2.243256	0	0	0	0	0
131815	86219	0.01334125	0.8088589	1.970662	-0.0279309	0.6275001	2.052447	-0.03760482	0.270993	2.105694	-0.03947199	0.1997422	2.119783	-0.1884644	0.5439734	2.06606	-0.2420114	0.2831712	2.089749	-0.2494872	0.0440245	2.096468	-0.2517328	-0.03929533	2.115068	0.144569	0.5189826	2.095032	0.1770147	0.2596046	2.151509	0.1872506	0.02058062	2.158461	0.1893423	-0.06373419	2.171871	-0.1164754	0.1274419	2.121041	-0.1767567	-0.4663337	2.246674	-0.1991347	-0.877369	2.321908	-0.2137594	-0.9460983	2.289742	0.03370605	0.121804	2.13707	0.03748723	-0.4577475	2.242214	0.02322492	-0.8656784	2.320078	0.02749744	-0.9141145	2.243255	0	0	0	0	0
131816	86251	0.01550159	0.808126	1.9694	-0.02640062	0.6273537	2.051829	-0.03434915	0.2710009	2.104196	-0.03583199	0.1997834	2.118088	-0.1851176	0.5438117	2.065155	-0.2400981	0.2828926	2.090178	-0.2443143	0.0434044	2.093631	-0.249536	-0.03996357	2.111372	0.1485586	0.518477	2.093427	0.1810572	0.260127	2.148221	0.1907926	0.02080218	2.151711	0.1960383	-0.0632358	2.165935	-0.1121553	0.1275371	2.119107	-0.1746292	-0.4660255	2.244091	-0.198709	-0.8778015	2.32176	-0.2132367	-0.9463226	2.289106	0.03746032	0.1217024	2.135211	0.03919034	-0.4587999	2.24182	0.02334424	-0.865638	2.320105	0.02744485	-0.9139745	2.243207	0	0	0	0	0
131817	86283	0.0168111	0.8078403	1.968096	-0.02425463	0.6273764	2.051255	-0.03121598	0.2702403	2.102783	-0.03251364	0.1988138	2.116496	-0.1832737	0.5433712	2.064782	-0.2394459	0.2826034	2.090662	-0.2427218	0.04281671	2.089701	-0.2511961	-0.04176194	2.097913	0.1510202	0.5182488	2.091228	0.1846749	0.2586206	2.144623	0.1959153	0.01922245	2.146088	0.1863802	-0.09583221	2.141549	-0.1086786	0.1265227	2.117676	-0.1726821	-0.4658861	2.241314	-0.1982742	-0.8782875	2.321174	-0.2133639	-0.9465755	2.28828	0.04094497	0.1207108	2.133031	0.0402946	-0.4595856	2.241056	0.02367757	-0.8657219	2.320262	0.0273563	-0.9139519	2.243273	0	0	0	0	0
131818	86315	0.01755104	0.8079771	1.967523	-0.02300946	0.627452	2.050765	-0.02996499	0.2698435	2.101649	-0.03127464	0.1983044	2.115222	-0.1822479	0.5430436	2.064566	-0.2393424	0.2826451	2.090645	-0.2426688	0.04270245	2.086451	-0.2533018	-0.04195233	2.090112	0.1527758	0.5177348	2.088543	0.197374	0.2479398	2.138746	0.2029805	0.007980391	2.133031	0.1850449	-0.1061518	2.13183	-0.1078872	0.1261726	2.116855	-0.1714006	-0.4655907	2.238052	-0.1979378	-0.8784738	2.320148	-0.2131947	-0.9471571	2.288161	0.04267471	0.1199844	2.130825	0.04198889	-0.4595892	2.239439	0.02402261	-0.8654856	2.319664	0.02710927	-0.9136329	2.242593	0	0	0	0	0
131819	86347	0.01799061	0.8081847	1.967724	-0.022499	0.6273612	2.050564	-0.02906458	0.2694458	2.100361	-0.03030278	0.1978213	2.113631	-0.1815126	0.5426059	2.064356	-0.2393646	0.282469	2.090651	-0.2439115	0.04235967	2.079819	-0.2528589	-0.04256596	2.079349	0.153682	0.5183086	2.086619	0.2011045	0.2440076	2.133822	0.2033546	0.004058629	2.12976	0.1892513	-0.1101735	2.119713	-0.1072345	0.1257236	2.115623	-0.1701162	-0.4627847	2.233719	-0.1979562	-0.8785176	2.319537	-0.2127354	-0.947386	2.287718	0.04416203	0.1195129	2.128073	0.04313677	-0.4605477	2.23714	0.02432325	-0.8651334	2.319738	0.027046	-0.9131577	2.242573	0	0	0	0	0
131820	86379	0.01782284	0.8087178	1.967702	-0.02205776	0.6273699	2.049984	-0.02840961	0.268957	2.099143	-0.02962402	0.1972117	2.112304	-0.1813067	0.5425799	2.064329	-0.2394603	0.2821859	2.090393	-0.2458539	0.04209411	2.076379	-0.2469941	-0.0730802	2.067328	0.1540783	0.5189829	2.084265	0.2060997	0.2408509	2.127894	0.2048941	0.0009084195	2.124154	0.1940234	-0.1134537	2.111846	-0.1064451	0.1250386	2.114667	-0.1693319	-0.4633471	2.231135	-0.19756	-0.87862	2.318397	-0.2129732	-0.9479612	2.287926	0.04470791	0.119058	2.126132	0.04386323	-0.4615271	2.235039	0.02529978	-0.8633299	2.318223	0.0274948	-0.9112756	2.240988	0	0	0	0	0
131821	86415	0.01645386	0.8090008	1.966958	-0.02171576	0.6273074	2.049281	-0.0286474	0.2684545	2.09712	-0.03006714	0.1965939	2.109958	-0.1813373	0.5425407	2.064359	-0.2404667	0.2807004	2.089593	-0.2541152	0.01852027	2.063394	-0.2481339	-0.09170178	2.063618	0.1539937	0.5193134	2.081357	0.2101068	0.2352848	2.120039	0.2130039	-0.004822433	2.110804	0.2009079	-0.119221	2.099992	-0.1069821	0.1244987	2.113017	-0.1688034	-0.4644083	2.227785	-0.197174	-0.8785622	2.31763	-0.2134425	-0.9477967	2.287355	0.04385671	0.1181341	2.122225	0.04416864	-0.4625132	2.232527	0.02522354	-0.8636762	2.318304	0.02674643	-0.9114743	2.240957	0	0	0	0	0
131822	86447	0.01386505	0.8099182	1.965539	-0.02130251	0.6280568	2.048506	-0.02909728	0.2684972	2.095116	-0.03077209	0.1964509	2.107598	-0.1817492	0.5425125	2.064605	-0.2416606	0.2791342	2.088727	-0.2564715	0.01596524	2.059699	-0.2504396	-0.09426984	2.054981	0.1534042	0.5199841	2.0781	0.2127135	0.2319402	2.112335	0.2236269	-0.007990032	2.097386	0.2163122	-0.1217939	2.078752	-0.1077769	0.1243368	2.111371	-0.1681899	-0.4652957	2.223752	-0.1972129	-0.8788129	2.317311	-0.213622	-0.9479756	2.286941	0.04265598	0.1177727	2.118231	0.04453045	-0.4634232	2.229929	0.02520129	-0.8639083	2.318458	0.05004855	-0.9370988	2.319376	0	0	0	0	0
131823	86483	0.006115021	0.8111196	1.964228	-0.02115866	0.62823	2.047671	-0.03002414	0.2685247	2.092825	-0.03198868	0.1964555	2.105033	-0.1834598	0.5421816	2.064829	-0.2486307	0.2629741	2.085957	-0.2593073	0.01543886	2.055861	-0.2535653	-0.09547964	2.046263	0.1517759	0.5202348	2.072986	0.213711	0.2319641	2.107109	0.2328465	-0.007419616	2.088696	0.2312694	-0.09370328	2.061774	-0.1092968	0.1239222	2.109409	-0.1678231	-0.465849	2.220577	-0.1971132	-0.8784196	2.315413	-0.2134734	-0.9486252	2.287502	0.04114609	0.1178983	2.11458	0.04526553	-0.4644858	2.227131	0.02531147	-0.8637968	2.318001	0.04964164	-0.9371572	2.319347	0	0	0	0	0
131824	86515	-0.005080011	0.8124615	1.961424	-0.02337806	0.6294181	2.046269	-0.03251021	0.2686497	2.090033	-0.0344628	0.1963681	2.102029	-0.1877126	0.5419727	2.06533	-0.2518133	0.2585664	2.085725	-0.2630679	0.01186096	2.050208	-0.256523	-0.09626406	2.038173	0.1477217	0.5201371	2.067584	0.2141295	0.2314966	2.100033	0.2408023	-0.007014811	2.07623	0.2352287	-0.0914592	2.054246	-0.1116723	0.1234333	2.10699	-0.1684782	-0.4654483	2.217203	-0.1970989	-0.87844	2.315082	-0.2128443	-0.9480222	2.28531	0.03866463	0.11796	2.110627	0.04541532	-0.4662495	2.223771	0.02521726	-0.8638641	2.31768	0.04940151	-0.9372739	2.319119	0	0	0	0	0
131825	86551	-0.02129471	0.8136976	1.960936	-0.02548217	0.6289903	2.044625	-0.03574383	0.2683158	2.086834	-0.03785667	0.1961096	2.098593	-0.1933552	0.5412135	2.065905	-0.2543993	0.2564294	2.085773	-0.2675896	0.01386612	2.046361	-0.2606754	-0.09093517	2.033424	0.143274	0.5210214	2.062879	0.2139116	0.2323076	2.091034	0.2451676	-0.005372375	2.061814	0.2424686	-0.09028172	2.042067	-0.1154295	0.1225987	2.104093	-0.1687775	-0.4658164	2.213663	-0.1971865	-0.8786759	2.314665	-0.2127419	-0.9479949	2.28418	0.03527566	0.1179271	2.106283	0.04474965	-0.4666566	2.218985	0.02512845	-0.864167	2.317245	0.04956315	-0.9374685	2.319739	0	0	0	0	0
131826	86583	-0.0373324	0.815537	1.958543	-0.031894	0.6308306	2.042194	-0.03967269	0.2684927	2.083903	-0.04136971	0.1960406	2.095633	-0.2010726	0.5390426	2.066546	-0.258174	0.2540936	2.085474	-0.2719754	0.01218146	2.042721	-0.2633951	-0.09023499	2.030717	0.1369813	0.5216186	2.057014	0.2148974	0.2333678	2.083278	0.2477936	-0.003971517	2.052211	0.245876	-0.08051254	2.031486	-0.1186748	0.1217339	2.101884	-0.1690118	-0.4648129	2.209455	-0.1969932	-0.8786794	2.31385	-0.2124404	-0.947329	2.281827	0.03222717	0.1183621	2.102445	0.04475466	-0.4666362	2.215644	0.02495679	-0.8641008	2.316195	0.04391658	-0.9382774	2.305463	0	0	0	0	0
131827	86619	-0.04706014	0.8176163	1.958319	-0.04325924	0.6309309	2.039087	-0.04514328	0.2685759	2.080716	-0.04587449	0.1961146	2.092537	-0.2120245	0.5357195	2.068102	-0.2657491	0.2497674	2.086365	-0.2738492	0.01160529	2.041932	-0.2664902	-0.09088352	2.029523	0.1292313	0.5231854	2.051465	0.2149464	0.2365994	2.073298	0.250288	-0.0005135834	2.044039	0.2467078	-0.07541853	2.021615	-0.1225735	0.1209133	2.099918	-0.1704928	-0.4612392	2.20401	-0.1970105	-0.87826	2.312372	-0.2063426	-0.9483215	2.281042	0.02887912	0.1187412	2.098442	0.04372844	-0.466599	2.212885	0.02489186	-0.8646063	2.316285	0.04449856	-0.9387732	2.306687	0	0	0	0	0
131828	86651	-0.06371263	0.8189955	1.95891	-0.05031432	0.6314803	2.037738	-0.05034588	0.2688853	2.078278	-0.05057327	0.1963754	2.089941	-0.2229172	0.5335324	2.068549	-0.2702792	0.2483926	2.087374	-0.2758538	0.01029538	2.041842	-0.2698711	-0.0910143	2.028809	0.1199826	0.5232651	2.046065	0.2130201	0.2373491	2.06777	0.2488953	0.0008271635	2.031849	0.2439506	-0.07000733	2.00878	-0.1268756	0.1202616	2.098403	-0.1710744	-0.4608327	2.20201	-0.1966834	-0.8782246	2.311926	-0.2055083	-0.9485682	2.281078	0.02484563	0.1192838	2.094476	0.04317696	-0.4673399	2.211433	0.02464373	-0.8647949	2.31586	0.06339748	-0.9464422	2.368526	0	0	0	0	0
131829	86687	-0.0738012	0.8189506	1.954872	-0.06564087	0.6312453	2.033879	-0.05953972	0.2697747	2.075171	-0.05858726	0.1974092	2.086981	-0.2335104	0.5338038	2.069163	-0.2748343	0.2476063	2.087979	-0.2810897	0.00877809	2.043286	-0.273626	-0.09307166	2.028538	0.110545	0.5243875	2.041713	0.2090804	0.2406893	2.060325	0.2458051	0.004447013	2.022789	0.2419753	-0.06609894	2.000939	-0.1340927	0.1201136	2.09724	-0.1722085	-0.4601507	2.20022	-0.1965895	-0.8782156	2.311559	-0.2048479	-0.9488026	2.281106	0.01851057	0.1206225	2.090269	0.04210053	-0.4666601	2.208806	0.02442078	-0.8647063	2.315227	0.01583091	-0.9116287	2.237775	0	0	0	0	0
131830	86719	-0.09456088	0.8208539	1.95619	-0.07430075	0.6319131	2.03182	-0.06718028	0.2708035	2.072496	-0.06585662	0.1985241	2.084192	-0.2458676	0.5318494	2.069627	-0.2806305	0.2473494	2.089267	-0.2852709	0.008588743	2.045942	-0.2795093	-0.09301949	2.03036	0.09862933	0.5244312	2.036069	0.2051395	0.2430992	2.053333	0.2414959	0.007098645	2.012904	0.2404952	-0.06392253	1.993248	-0.1423936	0.1204305	2.095574	-0.1734163	-0.4596404	2.19778	-0.1966282	-0.8780995	2.311262	-0.2020634	-0.949302	2.281611	0.01307718	0.1219077	2.086447	0.04090823	-0.4676456	2.206787	0.02472544	-0.8640935	2.312689	0.01477213	-0.9109351	2.235349	0	0	0	0	0
131831	86755	-0.1125792	0.8194063	1.952033	-0.08636366	0.6319367	2.028837	-0.07497649	0.2715445	2.070305	-0.0728569	0.1993879	2.082124	-0.259802	0.5290408	2.070318	-0.2874337	0.248421	2.091256	-0.2930431	0.005738353	2.051876	-0.284832	-0.09732884	2.036226	0.08718081	0.5254022	2.031296	0.197642	0.2469884	2.04622	0.235327	0.0112582	2.005213	0.2344491	-0.0588526	1.986019	-0.1494392	0.1201236	2.094785	-0.1761175	-0.4614425	2.196449	-0.1967687	-0.8777902	2.310187	-0.2275267	-0.9485341	2.304883	0.007825197	0.1231766	2.08354	0.03883801	-0.4666147	2.203966	0.02477272	-0.8640622	2.312096	0.01372137	-0.9109894	2.234953	0	0	0	0	0
131832	86787	-0.1317703	0.8194429	1.951944	-0.09586304	0.6320029	2.026245	-0.08200207	0.2716888	2.0684	-0.07932447	0.1995719	2.080345	-0.2697121	0.5269478	2.070165	-0.295299	0.2476226	2.094612	-0.2984737	0.005021455	2.058038	-0.292592	-0.09738818	2.046487	0.07570437	0.5241776	2.026264	0.1935668	0.2475739	2.043085	0.2292772	0.01224732	1.996389	0.2295437	-0.05703466	1.979413	-0.1556741	0.1197344	2.094217	-0.1776208	-0.4614801	2.19505	-0.196757	-0.8776808	2.30915	-0.2332304	-0.9458464	2.310376	0.002371438	0.1237861	2.080821	0.03694421	-0.4663238	2.201512	0.02549948	-0.8632174	2.308012	0.05960417	-0.9415443	2.360585	0	0	0	0	0
131833	86819	-0.1526282	0.8173395	1.950042	-0.1080987	0.630987	2.023112	-0.09017381	0.2719755	2.066727	-0.08673091	0.2000773	2.07891	-0.2822242	0.526979	2.070105	-0.3036543	0.2436213	2.098895	-0.302238	-0.0002317911	2.063585	-0.2981824	-0.1156218	2.058495	0.06078496	0.525033	2.020604	0.1846738	0.2501	2.038291	0.2219294	0.01509929	1.990948	0.2197742	-0.05669807	1.971126	-0.1618555	0.1193572	2.09419	-0.1796865	-0.4603781	2.192655	-0.1970164	-0.8771193	2.308352	-0.2318753	-0.9461266	2.307526	-0.004681122	0.1254941	2.07833	0.03467267	-0.4666571	2.199262	0.02610462	-0.8627092	2.306023	0.01263992	-0.909857	2.22941	0	0	0	0	0
131834	86851	-0.1653212	0.8172519	1.946411	-0.1275821	0.630565	2.021351	-0.1001512	0.2713655	2.065663	-0.09506816	0.1995025	2.077985	-0.2939638	0.5253927	2.069845	-0.3125141	0.2390747	2.102445	-0.3115697	-0.01739538	2.071961	-0.3036815	-0.1324389	2.064198	0.0491925	0.5259823	2.016854	0.1762419	0.2516729	2.034816	0.2151251	0.01717244	1.985806	0.2153905	-0.05478085	1.968588	-0.1685393	0.1183058	2.094338	-0.1813218	-0.4595766	2.190785	-0.1975136	-0.8760503	2.307824	-0.2183839	-0.9490095	2.293006	-0.01128322	0.1257236	2.076657	0.03322081	-0.466522	2.197485	0.02685541	-0.8630008	2.305288	0.01270232	-0.9103319	2.228908	0	0	0	0	0
131835	86883	-0.1947429	0.8129576	1.943884	-0.1449513	0.629167	2.018906	-0.1111914	0.2711136	2.064351	-0.1046631	0.1994381	2.076894	-0.3105934	0.5221297	2.071304	-0.3224178	0.234547	2.10566	-0.3158415	-0.0158217	2.075715	-0.3071718	-0.1307719	2.067394	0.02904982	0.5270963	2.012225	0.1638695	0.2611308	2.028905	0.2067012	0.02663785	1.984812	0.2068198	-0.05176419	1.966465	-0.1759281	0.1178196	2.09475	-0.1844193	-0.4564197	2.1878	-0.1978675	-0.8750752	2.307197	-0.2122609	-0.9487728	2.288756	-0.02002426	0.126792	2.074389	0.03061424	-0.4659226	2.195101	0.0272333	-0.8628274	2.304684	0.05106686	-0.931985	2.279628	0	0	0	0	0
131836	86919	-0.2113665	0.8128941	1.941077	-0.1620446	0.6293737	2.016725	-0.1197231	0.27051	2.063839	-0.1116813	0.1987788	2.076629	-0.3231952	0.5194467	2.072572	-0.3358445	0.2301218	2.108657	-0.3242524	-0.02567849	2.084042	-0.3142374	-0.1400223	2.078591	0.01615613	0.5259606	2.009574	0.1528012	0.256274	2.028952	0.1985948	0.02261853	1.982725	0.1961138	-0.04849304	1.965921	-0.1819428	0.1166502	2.09578	-0.1867536	-0.4550673	2.186608	-0.1994909	-0.871658	2.304218	-0.2073366	-0.9473316	2.290401	-0.02509202	0.1272075	2.073373	0.02918162	-0.4658145	2.193594	0.02733318	-0.862938	2.304588	0.05101524	-0.932281	2.279896	0	0	0	0	0
131837	86951	-0.2275811	0.811955	1.937962	-0.1782778	0.6286718	2.013992	-0.1305128	0.2686624	2.063494	-0.1212045	0.1967784	2.076714	-0.3375642	0.5142576	2.07455	-0.3464026	0.2187108	2.114993	-0.3322411	-0.02639712	2.092945	-0.321399	-0.141381	2.08854	0.001779558	0.5274983	2.007094	0.1489155	0.2560817	2.027364	0.1887095	0.02138108	1.980718	0.1883434	-0.04517186	1.966871	-0.1894012	0.1140852	2.097065	-0.1879061	-0.4555211	2.186549	-0.199582	-0.8708499	2.303852	-0.2164746	-0.9458185	2.295265	-0.03377519	0.1266357	2.072971	0.02777445	-0.4666946	2.192742	0.02904692	-0.8660303	2.305676	0.05262702	-0.9353166	2.280721	0	0	0	0	0
131838	86983	-0.2499998	0.8091797	1.935252	-0.1944364	0.6281882	2.012039	-0.1400251	0.2669386	2.063426	-0.129464	0.1948619	2.07699	-0.3505928	0.5110956	2.076737	-0.3529662	0.2122634	2.119666	-0.3432636	-0.0352857	2.101775	-0.3284202	-0.1485109	2.098876	-0.01748813	0.5288833	2.004256	0.141914	0.2555842	2.026355	0.1809177	0.02060893	1.980699	0.1804239	-0.04286027	1.9684	-0.1954294	0.1120027	2.098446	-0.1896984	-0.4557028	2.186263	-0.1997917	-0.8700438	2.303195	-0.2221096	-0.9439367	2.298554	-0.04189846	0.1262873	2.072575	0.02664727	-0.4674351	2.191985	0.03055171	-0.8683184	2.306341	0.05101413	-0.9370399	2.277386	0	0	0	0	0
131839	87015	-0.2726488	0.8025473	1.933876	-0.2063369	0.6252817	2.010777	-0.1478549	0.2655371	2.063474	-0.1363745	0.1936558	2.077312	-0.3646501	0.5093155	2.07919	-0.3659257	0.2077915	2.123806	-0.3521099	-0.04119288	2.108747	-0.3364445	-0.1514072	2.107679	-0.02972446	0.5297539	2.002002	0.1305288	0.258366	2.025916	0.1683694	0.02284995	1.982946	0.1720289	-0.03951507	1.970269	-0.1999933	0.1103765	2.09987	-0.191986	-0.4567701	2.185556	-0.1998358	-0.8700436	2.303211	-0.2198715	-0.9443385	2.295524	-0.04945589	0.1260016	2.072237	0.02405127	-0.4673761	2.189801	0.03076234	-0.8654939	2.303617	0.06092014	-0.9334365	2.282296	0	0	0	0	0
